1,16
1,372
1,469
1,490
1,531
1,673
1,686
1,707
1,733
1,787
1,898
1,915
1,984
1,1031
1,1053
1,1117
1,1173
1,1202
1,1278
1,1331
1,1350
1,1398
1,1496
1,1501
1,1689
1,1739
1,1753
1,1789
1,1816
1,1891
1,1908
1,1963
1,2012
1,2021
1,2269
1,2270
1,2311
1,2327
1,2466
1,2517
1,2518
1,2545
1,2733
1,2822
1,2886
1,2910
1,2921
1,3005
1,3434
1,3452
1,3668
1,3704
1,3825
1,3923
1,3965
2,5
2,91
2,128
2,515
2,573
2,575
2,801
2,878
2,888
2,1109
2,1196
2,1208
2,1265
2,1295
2,1388
2,1462
2,1591
2,1597
2,1605
2,1650
2,1897
2,1912
2,1941
2,2333
2,2395
2,2408
2,2593
2,2751
2,3007
2,3074
2,3499
2,3562
3,93
3,98
3,192
3,202
3,223
3,250
3,267
3,574
3,744
3,751
3,845
3,904
3,1010
3,1015
3,1105
3,1110
3,1267
3,1271
3,1336
3,1396
3,1405
3,1446
3,1714
3,1739
3,1757
3,1935
3,1968
3,1997
3,2060
3,2306
3,2318
3,2323
3,2582
3,2619
3,2762
3,3409
3,3439
3,3491
3,3499
3,3786
3,3800
3,3856
3,3940
4,8
4,36
4,38
4,75
4,152
4,192
4,243
4,343
4,431
4,475
4,499
4,539
4,561
4,569
4,649
4,703
4,718
4,742
4,856
4,923
4,1053
4,1070
4,1110
4,1243
4,1371
4,1398
4,1417
4,1555
4,1591
4,1743
4,1775
4,1941
4,2012
4,2014
4,2032
4,2299
4,2375
4,2413
4,2501
4,2567
4,2597
4,2775
4,3480
4,3494
4,3521
4,3822
4,3824
5,2
5,46
5,91
5,197
5,223
5,267
5,275
5,289
5,431
5,457
5,578
5,598
5,607
5,658
5,670
5,747
5,955
5,1082
5,1121
5,1135
5,1167
5,1271
5,1277
5,1297
5,1322
5,1329
5,1382
5,1455
5,1481
5,1656
5,1673
5,1686
5,1738
5,1790
5,1791
5,1849
5,1997
5,2028
5,2165
5,2210
5,2279
5,2327
5,2412
5,2500
5,2584
