"162","156","8933"
"163","156","8933"
"164","156","156"
"165","155","8934"
"166","156","8933"
"167","156","156"
"168","156","156"
"169","156","156"
"170","156","8933"
"171","156","156"
"172","156","8935"
"173","155","8936"
"174","156","156"
"175","156","8933"
"176","156","156"
"177","156","156"
"178","156","8935"
"179","156","156"
"180","156","156"
"181","156","8937"
"182","156","8933"
"183","155","8936"
"184","156","156"
"185","156","156"
"186","156","8935"
"187","156","8935"
"188","156","8937"
"189","156","156"
"190","156","8935"
"191","156","156"
"192","156","156"
"193","156","8935"
"194","156","156"
"195","156","8937"
"196","156","8937"
"197","156","156"
"198","156","8935"
"199","156","8937"
"200","156","156"
"201","156","8935"
"202","156","8937"
"203","156","156"
"204","156","156"
"205","156","8937"
"206","156","156"
"207","156","8935"
"208","156","156"
"209","156","8937"
"210","156","156"
"211","156","8937"
"212","156","156"
"213","156","156"
"214","161","9697"
"215","161","9697"
"216","161","9697"
"217","161","9697"
"218","161","9697"
"219","157","9698"
"220","157","9698"
"221","161","9697"
"222","161","9697"
"223","161","9697"
"224","157","7928"
"225","157","7928"
"226","158","158"
"227","161","9697"
"228","157","9699"
"229","157","9699"
"230","161","9697"
"231","161","9697"
"232","161","9697"
"233","158","9700"
"234","157","9380"
"235","157","9380"
"236","157","9701"
"237","157","9701"
"238","157","9416"
"239","157","9416"
"240","157","9702"
"241","157","9702"
"242","157","9703"
"243","157","9703"
"244","157","9705"
"245","157","9704"
"246","157","9704"
"247","157","9704"
"248","164","8935"
"249","164","8935"
"250","166","166"
"251","164","8935"
"252","164","8935"
"253","164","8935"
"254","166","166"
"255","164","8935"
"256","164","11790"
"257","164","11790"
"258","166","166"
"259","164","11790"
"260","166","166"
"261","166","166"
"262","166","166"
"263","166","166"
"264","166","166"
"265","166","166"
"266","166","166"
"267","172","172"
"268","172","172"
"269","172","172"
"270","172","172"
"271","172","172"
"272","172","172"
"273","171","10222"
"274","172","172"
"275","171","11992"
"276","172","172"
"277","171","11992"
"278","171","11993"
"279","171","11992"
"280","171","11994"
"281","171","11994"
"282","171","11994"
"283","171","11994"
"284","171","11995"
"285","186","13216"
"286","182","13217"
"287","182","13217"
"288","182","13218"
"289","182","13218"
"290","182","13219"
"291","182","13219"
"292","209","15797"
"293","209","15797"
"294","209","15798"
"295","209","15798"
"296","209","15799"
"297","209","15797"
"298","209","15799"
"299","209","15800"
"300","209","15798"
"301","209","15800"
"302","209","15801"
"303","209","15799"
"304","209","15801"
"305","209","1558"
"306","209","15800"
"307","209","1558"
"308","209","15802"
"309","209","15801"
"310","209","15802"
"311","209","15803"
"312","209","1558"
"313","209","15803"
"314","209","15803"
"315","209","15802"
"316","209","15803"
"317","209","15804"
"318","209","15803"
"319","209","15804"
"320","209","15803"
"321","209","15804"
"322","218","218"
"323","231","16857"
"324","231","16857"
"325","231","16857"
"326","231","16858"
"327","235","16859"
"328","231","16858"
"329","231","16858"
"330","231","16860"
"331","235","16861"
"332","231","16860"
"333","231","16860"
"334","231","16860"
"335","235","16862"
"336","231","16860"
"337","231","16860"
"338","231","16863"
"339","231","16863"
"340","235","16864"
"341","231","16863"
"342","231","16865"
"343","231","16865"
"344","235","16866"
"345","231","16865"
"346","231","16865"
"347","231","16865"
"348","231","16865"
"349","235","16867"
"350","231","16868"
"351","231","16868"
"352","231","16868"
"353","231","16863"
"354","231","16863"
"355","231","16863"
"356","231","16869"
"357","231","16869"
"358","231","16869"
"359","240","18130"
"360","240","18130"
"361","240","18132"
"362","240","240"
"363","258","19790"
"364","259","19791"
"365","259","19792"
"366","259","19793"
"367","259","19794"
"368","260","3714"
"369","260","19805"
"370","260","260"
"371","264","20079"
"372","272","20563"
"373","272","15497"
"374","283","21027"
"375","288","21182"
"376","289","3582"
"377","289","21183"
"378","303","21834"
"379","303","21835"
"380","303","21836"
"381","303","21837"
"382","303","21838"
"383","303","21839"
"384","303","21840"
"385","303","21841"
"386","303","21842"
"387","304","18103"
"388","304","20137"
"389","304","21843"
"390","305","532"
"391","305","829"
"392","305","21870"
"393","306","21911"
"394","307","22009"
"395","307","9766"
"396","311","22370"
"397","318","318"
"398","318","22893"
"399","322","23377"
"400","322","23394"
"401","325","23625"
"402","325","23626"
"403","329","23785"
"404","331","23906"
"405","331","23907"
"406","331","331"
"407","331","331"
"408","331","331"
"409","331","331"
"410","331","16726"
"411","331","18107"
"412","331","23908"
"413","334","24016"
"414","334","24017"
"415","336","336"
"416","336","336"
"417","336","336"
"418","336","9766"
"419","338","24650"
"420","338","24650"
"421","338","338"
"422","341","25149"
"423","341","25149"
"424","341","25176"
"425","342","3382"
"426","342","25376"
"427","342","18057"
"428","342","25415"
"429","343","343"
"430","346","346"
"431","346","346"
"432","346","35879"
"433","346","35880"
"434","346","35880"
"435","346","346"
"436","346","346"
"437","346","35881"
"438","346","35882"
"439","346","35883"
"440","349","349"
"441","349","349"
"442","349","349"
"443","349","349"
"444","349","35945"
"445","354","36271"
"446","354","36277"
"447","355","355"
"448","355","355"
"449","355","355"
"450","355","355"
"451","355","36409"
"452","355","355"
"453","355","355"
"454","355","355"
"455","356","356"
"456","356","356"
"457","356","36519"
"458","356","36519"
"459","356","36537"
"460","356","36543"
"461","356","16627"
"462","356","16627"
"463","356","36544"
"464","359","36731"
"465","359","36731"
"466","360","36840"
"467","360","36855"
"468","360","36857"
"469","360","36875"
"470","360","360"
"471","360","36876"
"472","360","441"
"473","360","360"
"474","360","360"
"475","360","23785"
"476","361","36970"
"477","366","37714"
"478","366","37721"
"479","366","37722"
"480","369","38050"
"481","372","38120"
"482","372","372"
"483","374","374"
"484","374","374"
"485","374","8042"
"486","375","38176"
"487","377","377"
"488","377","38352"
"489","377","38354"
"490","377","38354"
"491","377","38387"
"492","377","38401"
"493","377","377"
"494","377","35579"
"495","377","377"
"496","377","3562"
"497","380","38535"
"498","381","381"
"499","381","38538"
"500","381","13068"
"501","381","13068"
"502","381","38539"
"503","381","38540"
"504","381","17503"
"505","381","38541"
"506","381","38541"
"507","381","34681"
"508","382","38542"
"509","382","382"
"510","382","38543"
"511","382","38544"
"512","382","382"
"513","382","382"
"514","382","8934"
"515","382","8934"
"516","382","38545"
"517","386","386"
"518","386","386"
"519","391","39369"
"520","391","39370"
"521","391","39371"
"522","391","39372"
"523","391","39373"
"524","391","391"
"525","391","39374"
"526","391","9766"
"527","391","391"
"528","391","391"
"529","392","392"
"530","392","392"
"531","393","39408"
"532","394","39451"
"533","394","39451"
"534","394","39461"
"535","394","39462"
"536","394","39463"
"537","394","39481"
"538","394","39491"
"539","394","39496"
"540","394","39496"
"541","394","3622"
"542","396","32016"
"543","397","397"
"544","397","397"
"545","397","7342"
"546","399","40253"
"547","400","40338"
"548","402","402"
"549","402","12784"
"550","402","40611"
"551","405","405"
"552","405","405"
"553","408","41514"
"554","408","41514"
"555","408","41559"
"556","408","41568"
"557","408","1558"
"558","413","42025"
"559","413","42026"
"560","413","42027"
"561","413","42028"
"562","424","424"
"563","424","42672"
"564","424","42672"
"565","424","42672"
"566","424","42672"
"567","424","42672"
"568","424","1456"
"569","424","1456"
"570","424","1456"
"571","424","424"
"572","425","15688"
"573","425","42700"
"574","425","3393"
"575","425","3393"
"576","425","42701"
"577","425","9636"
"578","425","22802"
"579","425","425"
"580","425","2184"
"581","425","42702"
"582","426","34903"
"583","435","6314"
"584","441","43646"
"585","441","70"
"586","441","441"
"587","441","70"
"588","441","441"
"589","441","441"
"590","441","43705"
"591","441","43715"
"592","441","9747"
"593","441","43759"
"594","442","43828"
"595","442","442"
"596","442","442"
"597","442","43836"
"598","442","43874"
"599","442","43874"
"600","442","43880"
"601","442","43891"
"602","442","43910"
"603","442","43911"
"604","443","443"
"605","443","443"
"606","443","443"
"607","443","43999"
"608","450","450"
"609","450","39373"
"610","451","44784"
"611","453","7332"
"612","457","45822"
"613","457","45823"
"614","457","45824"
"615","457","45825"
"616","457","45826"
"617","457","45827"
"618","457","9747"
"619","457","829"
"620","457","45828"
"621","457","45829"
"622","464","1464"
"623","470","46770"
"624","473","47067"
"625","473","47068"
"626","473","47087"
"627","473","29472"
"628","473","20911"
"629","473","29472"
"630","476","47261"
"631","476","476"
"632","476","476"
"633","476","476"
"634","476","476"
"635","476","33007"
"636","476","47292"
"637","476","476"
"638","476","476"
"639","476","47315"
"640","479","898"
"641","483","48342"
"642","483","48342"
"643","483","48342"
"644","483","48342"
"645","483","48342"
"646","487","48631"
"647","488","19805"
"648","488","48743"
"649","488","48752"
"650","488","19805"
"651","490","48907"
"652","490","48907"
"653","493","48048"
"654","508","16792"
"655","515","515"
"656","518","50442"
"657","525","9227"
"658","528","51150"
"659","532","42566"
"660","532","941"
"661","532","39461"
"662","532","532"
"663","532","532"
"664","532","532"
"665","537","754"
"666","537","1144"
"667","537","51758"
"668","537","51769"
"669","537","51774"
"670","540","32016"
"671","540","1093"
"672","540","1093"
"673","564","53016"
"674","569","53147"
"675","569","53148"
"676","569","53148"
"677","569","53149"
"678","569","53150"
"679","569","53151"
"680","569","53152"
"681","569","53153"
"682","569","53154"
"683","569","53154"
"684","591","591"
"685","591","53731"
"686","591","53731"
"687","591","53748"
"688","591","53751"
"689","609","166"
"690","611","54367"
"691","613","54393"
"692","613","36855"
"693","613","21906"
"694","613","54396"
"695","613","54399"
"696","613","14411"
"697","613","54407"
"698","613","24602"
"699","617","43189"
"700","618","618"
"701","618","48743"
"702","619","619"
"703","619","619"
"704","620","54686"
"705","620","54688"
"706","631","37906"
"707","632","26490"
"708","632","55615"
"709","632","667"
"710","632","55616"
"711","632","15688"
"712","632","55617"
"713","632","23785"
"714","632","632"
"715","633","44668"
"716","632","632"
"717","633","44668"
"718","633","55618"
"719","632","632"
"720","640","56015"
"721","640","4165"
"722","640","56032"
"723","640","56034"
"724","640","56035"
"725","640","56036"
"726","640","640"
"727","640","56037"
"728","640","39369"
"729","640","16863"
"730","642","56057"
"731","645","645"
"732","645","645"
"733","645","645"
"734","645","645"
"735","645","645"
"736","646","70"
"737","646","646"
"738","650","650"
"739","650","650"
"740","650","56214"
"741","650","56218"
"742","650","56220"
"743","650","56221"
"744","650","9586"
"745","650","56230"
"746","650","56231"
"747","650","650"
"748","652","56367"
"749","654","654"
"750","655","58343"
"751","655","58344"
"752","655","5493"
"753","655","1708"
"754","655","58345"
"755","655","58346"
"756","655","54612"
"757","655","13344"
"758","655","54612"
"759","655","58345"
"760","659","659"
"761","659","659"
"762","659","659"
"763","659","659"
"764","659","659"
"765","659","58862"
"766","659","829"
"767","659","58878"
"768","659","58878"
"769","659","58911"
"770","667","59866"
"771","667","37748"
"772","667","59880"
"773","667","1558"
"774","667","667"
"775","667","59914"
"776","667","59933"
"777","667","59963"
"778","667","64"
"779","667","59969"
"780","669","39695"
"781","669","39695"
"782","669","60178"
"783","671","60440"
"784","680","61630"
"785","682","61673"
"786","682","9238"
"787","682","61678"
"788","682","61679"
"789","682","61688"
"790","682","61688"
"791","682","61692"
"792","682","61702"
"793","682","61705"
"794","682","27577"
"795","683","61710"
"796","685","56502"
"797","685","56502"
"798","685","61757"
"799","685","53790"
"800","685","57849"
"801","685","57849"
"802","685","61760"
"803","685","56502"
"804","685","56502"
"805","685","56502"
"806","686","754"
"807","693","62312"
"808","695","62460"
"809","695","62464"
"810","695","62469"
"811","695","62470"
"812","695","62471"
"813","695","62486"
"814","695","62502"
"815","695","62503"
"816","695","62508"
"817","695","62536"
"818","701","45568"
"819","701","45568"
"820","701","45568"
"821","712","64652"
"822","712","712"
"823","712","712"
"824","712","64663"
"825","714","53793"
"826","714","64725"
"827","714","64726"
"828","714","714"
"829","714","64739"
"830","714","64743"
"831","714","64747"
"832","714","64752"
"833","714","64753"
"834","716","64809"
"835","716","64810"
"836","716","64811"
"837","716","64824"
"838","716","42822"
"839","716","8526"
"840","724","62026"
"841","725","725"
"842","725","15582"
"843","749","749"
"844","754","70"
"845","754","754"
"846","754","48882"
"847","754","48882"
"848","754","48991"
"849","754","754"
"850","754","754"
"851","754","754"
"852","754","754"
"853","754","754"
"854","758","66048"
"855","758","758"
"856","758","758"
"857","758","758"
"858","758","66077"
"859","758","66082"
"860","758","5692"
"861","758","66083"
"862","758","35823"
"863","758","66107"
"864","759","66196"
"865","759","6171"
"866","769","66762"
"867","769","15761"
"868","769","66777"
"869","769","21911"
"870","769","66800"
"871","769","42566"
"872","769","66826"
"873","769","66827"
"874","769","66828"
"875","769","53453"
"876","770","66926"
"877","770","40990"
"878","771","29472"
"879","771","67079"
"880","771","67080"
"881","771","67099"
"882","771","67104"
"883","771","67111"
"884","771","67122"
"885","771","67143"
"886","774","38509"
"887","780","46617"
"888","780","68091"
"889","780","68092"
"890","780","68092"
"891","780","68101"
"892","780","68103"
"893","780","68103"
"894","780","68107"
"895","780","68108"
"896","780","68109"
"897","783","68123"
"898","784","40338"
"899","784","40338"
"900","784","65136"
"901","784","65136"
"902","784","65136"
"903","786","68107"
"904","786","35842"
"905","786","68760"
"906","787","68761"
"907","787","68762"
"908","787","68763"
"909","787","42672"
"910","787","42672"
"911","796","66072"
"912","796","796"
"913","796","796"
"914","796","26782"
"915","796","796"
"916","796","69169"
"917","796","10438"
"918","796","796"
"919","796","26782"
"920","796","796"
"921","801","801"
"922","801","69278"
"923","801","69279"
"924","801","69280"
"925","801","69281"
"926","801","7971"
"927","802","69315"
"928","802","69317"
"929","802","21307"
"930","802","69323"
"931","802","11010"
"932","802","69334"
"933","802","69335"
"934","802","69336"
"935","802","69347"
"936","802","45933"
"937","803","69362"
"938","803","69363"
"939","803","803"
"940","803","803"
"941","805","64362"
"942","805","25376"
"943","805","69568"
"944","805","25376"
"945","805","70"
"946","805","70"
"947","805","69606"
"948","805","1550"
"949","805","69642"
"950","814","71720"
"951","814","71724"
"952","814","71725"
"953","814","71725"
"954","814","38526"
"955","814","71734"
"956","814","71735"
"957","817","71746"
"958","817","817"
"959","817","71746"
"960","817","71751"
"961","818","71778"
"962","818","5036"
"963","825","72047"
"964","829","829"
"965","829","829"
"966","829","829"
"967","829","829"
"968","829","829"
"969","829","829"
"970","829","829"
"971","829","829"
"972","829","829"
"973","829","829"
"974","832","57914"
"975","832","57914"
"976","832","69317"
"977","833","837"
"978","834","72417"
"979","837","837"
"980","837","7346"
"981","837","837"
"982","837","72587"
"983","837","837"
"984","837","15798"
"985","837","72599"
"986","837","837"
"987","837","837"
"988","837","837"
"989","842","72752"
"990","842","72753"
"991","842","72760"
"992","844","1667"
"993","846","846"
"994","849","72932"
"995","855","73080"
"996","855","73092"
"997","855","73101"
"998","859","73288"
"999","862","892"
"1000","864","73570"
"1001","865","73654"
"1002","870","73805"
"1003","873","36537"
"1004","873","36537"
"1005","875","74018"
"1006","875","74019"
"1007","875","49465"
"1008","875","74020"
"1009","875","74021"
"1010","875","74022"
"1011","875","74023"
"1012","875","74024"
"1013","875","74025"
"1014","875","74026"
"1015","876","898"
"1016","882","882"
"1017","882","74386"
"1018","882","74390"
"1019","882","74393"
"1020","882","74390"
"1021","883","4821"
"1022","883","74415"
"1023","887","9080"
"1024","887","18410"
"1025","887","74602"
"1026","891","667"
"1027","892","892"
"1028","892","892"
"1029","892","892"
"1030","892","892"
"1031","892","892"
"1032","892","74871"
"1033","892","1066"
"1034","892","12453"
"1035","892","74882"
"1036","892","58302"
"1037","894","39369"
"1038","894","54612"
"1039","894","9747"
"1040","898","898"
"1041","898","898"
"1042","898","898"
"1043","903","9080"
"1044","903","1455"
"1045","904","904"
"1046","904","75368"
"1047","904","75368"
"1048","904","75368"
"1049","904","75368"
"1050","904","75368"
"1051","904","29799"
"1052","904","75368"
"1053","904","75368"
"1054","904","75375"
"1055","915","75501"
"1056","923","5750"
"1057","923","5750"
"1058","923","76617"
"1059","923","76617"
"1060","923","76624"
"1061","923","76624"
"1062","923","1132"
"1063","923","1132"
"1064","923","21182"
"1065","923","21182"
"1066","928","44665"
"1067","928","76921"
"1068","928","76933"
"1069","928","76944"
"1070","928","16859"
"1071","928","76950"
"1072","928","3604"
"1073","928","76955"
"1074","928","3604"
"1075","928","76963"
"1076","938","938"
"1077","938","938"
"1078","939","4981"
"1079","939","1456"
"1080","940","77432"
"1081","940","77433"
"1082","940","53984"
"1083","940","940"
"1084","940","71746"
"1085","940","71746"
"1086","940","18130"
"1087","941","941"
"1088","941","941"
"1089","941","77439"
"1090","941","77439"
"1091","941","48910"
"1092","941","35212"
"1093","941","77450"
"1094","941","35212"
"1095","941","32209"
"1096","941","72369"
"1097","952","27009"
"1098","959","6173"
"1099","975","79613"
"1100","975","79617"
"1101","979","979"
"1102","979","79866"
"1103","979","979"
"1104","979","56550"
"1105","979","79888"
"1106","982","80150"
"1107","983","80155"
"1108","988","80375"
"1109","988","44561"
"1110","988","44561"
"1111","991","80455"
"1112","991","80455"
"1113","991","23396"
"1114","991","1375"
"1115","1002","29472"
"1116","1007","1007"
"1117","1007","1007"
"1118","1007","1007"
"1119","1007","15117"
"1120","1007","81642"
"1121","1010","81815"
"1122","1011","81887"
"1123","1011","81889"
"1124","1011","81902"
"1125","1011","81902"
"1126","1011","81902"
"1127","1011","5494"
"1128","1011","8935"
"1129","1011","5494"
"1130","1012","81957"
"1131","1012","81964"
"1132","1012","81968"
"1133","1013","82009"
"1134","1013","60977"
"1135","1013","81640"
"1136","1015","82230"
"1137","1016","36776"
"1138","1016","36776"
"1139","1017","82617"
"1140","1017","82617"
"1141","1017","12453"
"1142","1017","82660"
"1143","1017","44784"
"1144","1017","82693"
"1145","1017","5537"
"1146","1023","1023"
"1147","1023","1023"
"1148","1023","83149"
"1149","1023","1023"
"1150","1025","83620"
"1151","1025","83621"
"1152","1028","21911"
"1153","1028","21911"
"1154","1028","83669"
"1155","1030","83917"
"1156","1033","57039"
"1157","1033","12651"
"1158","1041","84509"
"1159","1041","2013"
"1160","1041","84515"
"1161","1046","65885"
"1162","1046","65885"
"1163","1057","85356"
"1164","1057","85356"
"1165","1063","85671"
"1166","1066","1084"
"1167","1066","81283"
"1168","1071","12040"
"1169","1073","4981"
"1170","1075","86149"
"1171","1077","86273"
"1172","1077","39372"
"1173","1077","391"
"1174","1077","18714"
"1175","1077","86281"
"1176","1077","86284"
"1177","1077","69568"
"1178","1077","86298"
"1179","1077","86300"
"1180","1077","70"
"1181","1082","86444"
"1182","1084","1084"
"1183","1084","1084"
"1184","1084","16671"
"1185","1084","16671"
"1186","1087","18311"
"1187","1088","72599"
"1188","1088","1088"
"1189","1088","2184"
"1190","1091","1667"
"1191","1091","1091"
"1192","1091","1091"
"1193","1091","1667"
"1194","1091","1091"
"1195","1091","1091"
"1196","1091","1091"
"1197","1091","1667"
"1198","1092","1092"
"1199","1092","1092"
"1200","1092","1092"
"1201","1092","1092"
"1202","1092","88472"
"1203","1092","1092"
"1204","1092","88473"
"1205","1092","39461"
"1206","1092","1092"
"1207","1092","1092"
"1208","1093","88474"
"1209","1093","49309"
"1210","1093","1093"
"1211","1093","1093"
"1212","1093","88475"
"1213","1093","88475"
"1214","1093","88476"
"1215","1093","6834"
"1216","1093","1093"
"1217","1093","88477"
"1218","1094","88478"
"1219","1095","88508"
"1220","1097","441"
"1221","1097","16792"
"1222","1097","441"
"1223","1097","88603"
"1224","1097","88603"
"1225","1097","51283"
"1226","1097","51283"
"1227","1097","88654"
"1228","1097","79050"
"1229","1097","88603"
"1230","1098","88693"
"1231","1098","88497"
"1232","1101","43999"
"1233","1108","89820"
"1234","1108","5135"
"1235","1108","5135"
"1236","1108","32995"
"1237","1109","89989"
"1238","1109","89991"
"1239","1109","53231"
"1240","1109","90019"
"1241","1109","659"
"1242","1109","90051"
"1243","1109","10678"
"1244","1109","90076"
"1245","1109","44331"
"1246","1109","5694"
"1247","1118","16867"
"1248","1120","90748"
"1249","1120","14740"
"1250","1120","90764"
"1251","1120","90765"
"1252","1120","18903"
"1253","1120","18903"
"1254","1120","19805"
"1255","1120","19805"
"1256","1127","65885"
"1257","1130","91222"
"1258","1130","5686"
"1259","1130","91222"
"1260","1130","91222"
"1261","1130","91229"
"1262","1130","91231"
"1263","1130","91232"
"1264","1130","91237"
"1265","1131","1131"
"1266","1131","1131"
"1267","1131","1131"
"1268","1131","1131"
"1269","1131","91242"
"1270","1132","1132"
"1271","1132","1132"
"1272","1133","1133"
"1273","1135","476"
"1274","1135","476"
"1275","1135","91925"
"1276","1142","92129"
"1277","1142","92130"
"1278","1142","92141"
"1279","1144","1144"
"1280","1144","1144"
"1281","1151","92825"
"1282","1151","43715"
"1283","1151","21329"
"1284","1151","92831"
"1285","1151","12698"
"1286","1151","92838"
"1287","1151","1151"
"1288","1151","5444"
"1289","1151","51743"
"1290","1153","92980"
"1291","1154","7271"
"1292","1154","93072"
"1293","1154","15803"
"1294","1154","15803"
"1295","1154","89989"
"1296","1154","44104"
"1297","1154","6837"
"1298","1154","93108"
"1299","1154","93110"
"1300","1154","93114"
"1301","1159","21271"
"1302","1159","93808"
"1303","1159","1159"
"1304","1159","1159"
"1305","1159","1159"
"1306","1166","94202"
"1307","1171","7342"
"1308","1174","72662"
"1309","1174","1456"
"1310","1174","9380"
"1311","1174","94553"
"1312","1174","50244"
"1313","1176","94674"
"1314","1179","94966"
"1315","1179","94967"
"1316","1179","94968"
"1317","1179","6170"
"1318","1179","94969"
"1319","1179","40990"
"1320","1179","94970"
"1321","1179","56671"
"1322","1179","12651"
"1323","1179","44455"
"1324","1191","5727"
"1325","1191","1191"
"1326","1191","13706"
"1327","1195","95734"
"1328","1198","62220"
"1329","1198","95844"
"1330","1198","95844"
"1331","1198","95845"
"1332","1198","95846"
"1333","1198","95846"
"1334","1198","95846"
"1335","1198","95846"
"1336","1198","95846"
"1337","1198","95847"
"1338","1200","95856"
"1339","1203","96341"
"1340","1203","96342"
"1341","1203","96343"
"1342","1203","45987"
"1343","1203","7344"
"1344","1203","96345"
"1345","1203","1589"
"1346","1203","96346"
"1347","1203","96346"
"1348","1207","96403"
"1349","1207","79662"
"1350","1226","97178"
"1351","1226","97179"
"1352","1226","97187"
"1353","1226","97196"
"1354","1226","97197"
"1355","1233","16862"
"1356","1233","97714"
"1357","1249","1249"
"1358","1249","98728"
"1359","1258","15599"
"1360","1261","99302"
"1361","1265","99360"
"1362","1265","44561"
"1363","1265","44561"
"1364","1265","99372"
"1365","1265","99373"
"1366","1265","99373"
"1367","1265","99376"
"1368","1265","99376"
"1369","1265","40008"
"1370","1265","4220"
"1371","1276","99904"
"1372","1276","99905"
"1373","1276","70372"
"1374","1276","99913"
"1375","1294","100665"
"1376","1294","100666"
"1377","1294","39491"
"1378","1294","100667"
"1379","1308","44599"
"1380","1308","100915"
"1381","1310","101006"
"1382","1330","101223"
"1383","1330","101421"
"1384","1330","44506"
"1385","1330","101427"
"1386","1330","46082"
"1387","1330","101437"
"1388","1330","101447"
"1389","1330","101462"
"1390","1330","17692"
"1391","1334","101887"
"1392","1334","49848"
"1393","1334","29284"
"1394","1334","1334"
"1395","1334","101888"
"1396","1334","101889"
"1397","1334","16882"
"1398","1334","101889"
"1399","1334","101889"
"1400","1336","101254"
"1401","1351","102567"
"1402","1351","102576"
"1403","1351","10040"
"1404","1351","57000"
"1405","1351","25684"
"1406","1351","35675"
"1407","1351","102596"
"1408","1351","102601"
"1409","1356","1356"
"1410","1356","102877"
"1411","1356","71004"
"1412","1357","102925"
"1413","1357","102927"
"1414","1357","102944"
"1415","1357","102945"
"1416","1357","102946"
"1417","1357","102946"
"1418","1357","102946"
"1419","1357","102954"
"1420","1357","102955"
"1421","1357","102956"
"1422","1358","103003"
"1423","1358","103020"
"1424","1358","103021"
"1425","1358","103003"
"1426","1358","64316"
"1427","1358","103035"
"1428","1358","35766"
"1429","1358","103044"
"1430","1358","103054"
"1431","1358","103055"
"1432","1361","1361"
"1433","1361","1361"
"1434","1361","1361"
"1435","1361","1361"
"1436","1361","103330"
"1437","1361","1361"
"1438","1361","1361"
"1439","1361","1361"
"1440","1361","103397"
"1441","1361","1361"
"1442","1368","48048"
"1443","1371","105342"
"1444","1373","1373"
"1445","1373","1373"
"1446","1373","1373"
"1447","1373","1373"
"1448","1373","1373"
"1449","1373","1373"
"1450","1375","1375"
"1451","1375","1375"
"1452","1375","1375"
"1453","1375","1375"
"1454","1375","1375"
"1455","1375","1375"
"1456","1375","1375"
"1457","1375","1375"
"1458","1381","111377"
"1459","1381","111378"
"1460","1381","111379"
"1461","1383","1383"
"1462","1383","1383"
"1463","1383","1383"
"1464","1383","1383"
"1465","1383","1383"
"1466","1383","1383"
"1467","1383","1383"
"1468","1391","111754"
"1469","1391","111755"
"1470","1391","57063"
"1471","1391","53886"
"1472","1391","44706"
"1473","1391","111759"
"1474","1391","62474"
"1475","1391","73714"
"1476","1391","111766"
"1477","1395","111923"
"1478","1395","111940"
"1479","1395","111942"
"1480","1395","111940"
"1481","1395","111964"
"1482","1397","112106"
"1483","1399","112359"
"1484","1399","112360"
"1485","1402","112385"
"1486","1406","70970"
"1487","1406","112530"
"1488","1406","70970"
"1489","1407","112561"
